Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131394680,2,12,42,35.5,29.5,12.593,41.5,11.5,12,29,17.5,11.686,47,5.5,11,0,0,0,0,0,0,0,0,0,0,0,0,140,50,11.94,0
131399305,1,32,36,32,0,0,36,0,0,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381533,2,39,48,24,12,10.25,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386983,2,30,36,34,34,12.603,36,30,13.517,30,26,13.385,30,24,13.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345860,3,30,30,26,26,15.692,20,20,16.5,26,26,17.115,34,34,17.235,30,30,17.1,30,30,17.2,0,0,0,0,0,0,0,0,0,0
131388306,1,30,42,30,24,15.25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392216,2,29,0,36,30,11.8,36,36,11.833,30,13,10.077,30,30,12.217,30,16.5,12.333,30,22.5,12.978,0,0,0,0,0,0,0,0,0,0
131383887,3,30,30,28,28,14.571,30,30,16.333,30,26,14.462,30,30,13.667,30,27,12.778,27,27,13.37,0,0,0,0,0,0,0,0,0,0
131388386,2,36,54,41,23.5,11.213,34,10.5,12.571,34.5,22.5,11,55,28.5,11,40.5,0,0,31.5,0,0,30,7.5,12.8,30,0,0,0,0,0,1
131390832,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383366,0,19,10,31,23,12.261,40,26,13.077,36,30,11.8,36,36,11.667,30,8,12.75,30,18,11.778,0,0,0,0,0,0,0,0,0,0
111354323,3,30,24,30,30,15.267,30,30,17.667,30,30,15.233,30,30,18,30,30,13.567,30,30,15.467,0,0,0,0,0,0,0,0,0,0
131380766,3,30,30,30,30,12.533,30,30,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384528,3,30,0,30,30,17.333,30,30,16.8,0,0,0,30,30,15.833,30,30,15.667,30,30,13.267,30,30,13.2,30,30,14.433,0,0,0,0
131391792,2,12,11,35.5,23.5,13.255,30,19,10.947,17.5,17.5,12.371,23.5,23.5,11.255,17.5,12,13,23,11.5,12,19.5,13.5,10.778,25.5,13.5,11.667,66,23,12.674,0
131414510,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382486,2,36,54,36,24,11.375,36,18,11.5,24,12,12,30,18,11.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384356,2,30,48,36,36,12.583,36,30,12.6,30,24,12.375,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354292,3,30,24,30,30,17,30,30,17.667,30,30,15.7,30,30,17.5,30,30,15.333,30,30,16.167,0,0,0,0,0,0,0,0,0,0
131381867,1,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395296,2,27,48,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,41.5,0,0,28,0,0,52.5,0,0,555.5,62.5,11.288,0
131383496,3,30,30,30,30,14.267,30,30,16,30,30,14.367,30,30,15.333,30,30,12.767,30,30,13.533,0,0,0,0,0,0,0,0,0,0
131394903,2,18,0,35,5.5,11,47,35,11.286,35,17.5,11.029,65,19,12.316,34,22,11.545,33,15,11.933,25,13.5,11.111,29,12,11,65.5,8,10.563,0
111354355,3,24,30,30,30,14.2,30,30,16.333,30,30,12.733,30,30,11,30,30,14.233,30,30,13.3,0,0,0,0,0,0,0,0,0,0
131391066,0,34,32,30,30,15.2,36,30,14.6,30,30,14.167,30,30,16.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383456,1,30,36,34,28,11,42,30,11.4,28,17,12.471,36,18,11.333,30,15,10.8,36,6,13,0,0,0,0,0,0,0,0,0,0
131406669,2,12,12,6,0,0,6,0,0,6,0,0,12,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
131392028,2,36,53,30,11.5,12.13,30,18,13.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354363,3,24,30,30,30,16.533,30,30,17.667,30,30,15.067,30,30,15.5,30,30,15.8,30,30,15.267,0,0,0,0,0,0,0,0,0,0
131380694,2,36,36,30,24,13.625,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383434,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391454,1,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386580,2,30,30,34,34,13.412,30,30,12.717,30,26,13.019,30,30,14.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131381059,2,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345909,3,30,30,26,26,15.731,20,20,13.5,26,26,14.154,34,34,14.412,30,30,13.3,30,30,14.933,0,0,0,0,0,0,0,0,0,0
131393437,2,30,0,35.5,29.5,14.373,35.5,35.5,14.183,36,13,10.615,30,24.5,11.531,30,17.5,11.2,30,30,12.483,0,0,0,0,0,0,0,0,0,0
131398754,1,0,4,21,0,0,10,5,12,35,28,13.929,62,26,17,13,0,0,54,49,16,43,36,16,48,30,16.3,0,0,0,0
111335851,3,30,30,30,30,17.333,30,30,15.033,30,30,15,30,30,14.3,30,30,14.333,30,30,14.167,0,0,0,0,0,0,0,0,0,0
131383880,3,17,30,36,31,14.387,20,20,15.5,30,24,13.625,30,10,17,30,30,12.733,30,30,13.633,0,0,0,0,0,0,0,0,0,0
131385413,0,18,37,22,22,14.091,24,24,14,42,26,11.692,39,27,11.778,30,12,13.333,30,15,13.2,0,0,0,0,0,0,0,0,0,0
131392728,0,29,33,30,30,12.2,45,12,13.5,30,8,14,30,27,11.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386581,0,27,36,36,36,14.75,36,30,14,30,30,12.533,30,24,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364533,3,30,24,0,0,0,10,10,17,30,30,16.067,30,20,17.5,30,30,15.733,30,30,17,30,30,13.633,30,30,15.267,0,0,0,0
131387800,3,30,42,34,34,15.882,42,30,12.933,30,30,14.667,30,30,12.933,30,26,13.154,32,20,11.65,0,0,0,0,0,0,0,0,0,0
131397161,1,18,0,71,50,14.92,18,18,13.278,58,16,13.875,48,30,14.4,46,32,14.438,62,48,14.917,40,13,11.538,47,21,11.429,0,0,0,0
131382459,3,30,30,30,30,14.1,30,30,16,30,30,15.467,30,30,14.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387135,0,28,42,30,24,13.25,44,38,14.895,27,27,13.741,34,24,13.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385464,3,30,30,30,30,14.867,30,30,18,30,30,14.467,30,30,15.667,30,30,12.733,30,30,14.033,0,0,0,0,0,0,0,0,0,0
131379995,0,47,43,30,21,12.714,30,23,12.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385185,3,30,30,30,30,16.7,30,30,17,30,30,14.933,30,30,16,30,30,15.867,30,30,13.967,0,0,0,0,0,0,0,0,0,0
111335819,3,30,30,30,30,16.667,30,30,14.9,30,30,16,36,30,13.9,30,30,13.567,30,30,14.333,0,0,0,0,0,0,0,0,0,0
131384784,1,31,36,35,29,12.276,36,24,11.5,34,21,11.571,36,24,11.5,30,15,12,36,0,0,0,0,0,0,0,0,0,0,0,0
111345898,3,24,30,90,90,12.978,90,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395108,0,0,6,41,41,13.561,42,42,13.857,29,18,12,48,30,13.6,32,26,11.462,29,23,12.696,0,0,0,0,0,0,0,0,0,0
131387304,2,48.5,17.5,36.5,0,0,35,1,10,18,18,13.583,38,14,13.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386387,0,19,22,33,14,13.071,38,26,14.077,35,22,12.818,35,23,13.522,36,24,13.125,35,6,11,30,11,10.727,30,13,12,0,0,0,1
111354299,3,30,24,30,30,14.867,30,30,16.333,30,30,14.933,30,30,12.5,30,30,14.3,30,30,14.133,0,0,0,0,0,0,0,0,0,0
131386424,0,33,44,34,28,13.214,33,33,11.727,30,30,10.733,30,21,12.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383458,3,30,30,30,30,15.533,30,30,16.667,30,30,14.167,30,30,15,30,30,13.033,30,30,14.1,0,0,0,0,0,0,0,0,0,0
131402416,2,17.5,12,17.5,0,0,17.5,5.5,10,31,13.5,12.556,55,20.5,10.512,30.5,6.5,10,39,12.5,10.52,0,0,0,0,0,0,0,0,0,1
131392103,1,0,6,32,14,10.429,30,18,10.667,30,22,10.227,36,6,12,30,12,11.5,30,6,11,30,21,10.857,30,12,12.5,0,0,0,1
131392561,1,33,36,27,0,0,36,0,0,27,0,0,30,0,0,30,3,16,30,0,0,0,0,0,0,0,0,0,0,0,1
111345872,3,30,30,26,26,16.385,20,20,16,26,26,15.154,34,34,16.118,30,30,14.3,30,30,15.8,0,0,0,0,0,0,0,0,0,0
131396452,1,35,54,40,28,10.714,32,18,12.333,72,12,11.5,89,36,12.056,40,0,0,58,5,10,28,8,14.625,30,0,0,0,0,0,0
131393221,1,18,6,29,29,11.517,30,30,11.4,30,13,11.077,36,12,11,32,27,11.667,30,24,12.5,29,15,11.933,30,6,10,0,0,0,0
131396876,0,14,12,8,6,11,12,0,0,12,0,0,6,0,0,13,7,12.857,6,0,0,9,4,10,6,6,13,34,6,11,0
131381696,1,36,42,36,19,11.368,42,30,12,30,15,11.4,42,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390574,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131396902,1,18,30,33,27,11.481,39,39,12.564,39,20,11.95,41,18,11.833,34,14,10.429,41,12,10.833,28,0,0,35,5,13,0,0,0,0
131395212,0,34,32,43,31,12.548,54,30,13.4,36,23,11.043,36,30,12.6,32,19,13.947,29,23,13.217,0,0,0,0,0,0,0,0,0,0
131395689,1,30,42,30,0,0,42,0,0,35,11,10,36,0,0,41,11,11.091,30,6,12,35,6,10,53,12,10.5,0,0,0,1
131385879,3,30,0,0,0,0,33,33,15.818,30,30,17.333,30,27,15.111,30,30,16.667,30,30,13.667,30,30,12.867,30,30,12,0,0,0,0
131394560,2,36,52,32.5,12.5,12.52,33,22.5,11.689,36.5,0,0,37,20.5,11.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354362,3,24,30,33,33,15.061,30,30,18,30,27,13.778,30,30,16.5,30,30,14.5,30,30,15.067,0,0,0,0,0,0,0,0,0,0
131390878,1,11,30,32,18,10.333,53,6,10,35,12,10,53,12,10,30,0,0,48,18,10.333,30,19,10.579,42,24,10.75,127,36,10.833,0
131389928,1,23,6,30,24,14,30,30,13.6,39,28,13.643,30,24,13.5,30,21,12.857,30,24,12.25,0,0,0,0,0,0,0,0,0,0
131394871,1,20,30,36,18,12.333,36,18,11,37,19,12.421,37,32,12.375,52,39,11.564,33,10,13,29,4,13,30,19,11.368,0,0,0,0
131403894,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393152,0,32,31,36,6,12.5,36,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393531,2,35,30,35,18,12,52,35,11.957,35,23.5,12.489,36,30.5,11.623,30,7.5,11,30,17.5,10.686,0,0,0,0,0,0,0,0,0,0
131387829,3,30,30,30,30,17,30,30,15.667,30,30,15.667,30,30,15.633,30,30,14.233,30,30,14.867,0,0,0,0,0,0,0,0,0,0
131396912,2,41,36,39,18,11.667,35,12,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388007,1,27,48,34,0,0,48,0,0,28,0,0,36,0,0,0,0,0,0,0,0,34,6,10,42,0,0,130,15,13.4,0
131392726,2,33.5,0,36.5,25,11.76,42.5,42.5,12.071,35,17.5,10.314,53,31,11.29,30,12.5,11.96,30,16.5,12.242,0,0,0,0,0,0,0,0,0,0
111364530,3,30,24,30,30,15.533,30,30,16,30,30,14.333,30,30,15,30,30,12.333,30,30,15,0,0,0,0,0,0,0,0,0,0
131379785,3,46,30,30,24,15.458,30,30,15.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335818,3,30,30,30,30,16.333,30,30,15.2,30,30,15.333,30,30,15.8,30,30,15.5,30,30,14.733,0,0,0,0,0,0,0,0,0,0
131384334,1,17,30,36,24,13,42,30,13,36,25,13.96,42,24,14.25,30,18,14.833,42,24,13.5,0,0,0,0,0,0,0,0,0,0
131393869,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382631,3,42,30,36,24,14.125,30,30,14.333,30,24,13.667,30,30,12.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393794,2,35.5,30,36.5,31,14.694,30,30,15.25,30,23.5,12.681,30,30,12.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386924,0,33,48,36,30,13.7,36,30,12.6,30,24,12.417,30,24,12.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384940,1,36,60,35,17,12.706,36,18,11.333,29,17,10.706,42,36,11.167,36,23,12.348,36,12,12.5,30,15,10.8,36,12,11.5,0,0,0,0
131384355,2,33,48,36,24,13,36,21,13.286,36,9,10.667,36,12,13.25,30,24,11.5,24,6,12,0,0,0,0,0,0,0,0,0,0
131402057,1,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386453,3,39,0,0,0,0,36,33,16.091,30,30,17.667,36,33,14.182,30,30,17.333,33,21,13.095,36,30,12.7,33,24,13.083,0,0,0,0
131394915,0,23,64,36,12,13,36,36,13.333,36,24,12,42,24,13.5,32,19,14.842,29,17,14,0,0,0,0,0,0,0,0,0,0
131382729,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386518,1,35,36,36,14,12.571,24,6,13,30,12,11.75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386923,0,31,29,30,2,16,30,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383437,1,24,42,25,19,15,24,12,11,31,20,13.8,36,36,13.833,30,15,12,36,24,13.5,0,0,0,0,0,0,0,0,0,0
111345880,3,30,30,20,20,15.5,26,26,14.308,34,34,15.471,26,26,14.538,30,30,13.7,30,30,15.233,0,0,0,0,0,0,0,0,0,0
111335750,3,30,30,30,30,18,30,30,13.4,30,30,14,30,30,12.667,30,30,13.467,30,30,13.733,0,0,0,0,0,0,0,0,0,0
131392241,0,13,23,36,30,11.4,35,29,11.897,37,27,12.593,34,22,13.864,29,8,12,41,13,11.846,30,15,10.6,30,12,11,60,0,0,0
131390805,2,30,30,30,0,0,30,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364579,3,30,24,36,36,12.833,30,30,15.333,32,26,11.231,30,30,15,30,28,12.107,30,30,15,0,0,0,0,0,0,0,0,0,0
131396109,0,18,28,36,36,12.111,54,42,14,43,12,11,42,30,11,43,12,11,48,12,11.5,32,6,11,29,5,17,0,0,0,0
131386823,3,30,0,0,0,0,30,30,16.8,30,30,17.333,30,30,13.867,33,33,15.182,30,30,13.033,27,27,13.593,30,30,13.767,0,0,0,0
131387163,1,28,0,15,9,10.333,36,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393224,0,30,30,32,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403940,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395585,1,5,24,32,20,12.4,42,37,13.297,33,33,13.515,28,23,13.217,29,29,16.207,30,30,13.933,0,0,0,0,0,0,0,0,0,0
131382840,0,30,34,36,36,12.083,36,36,12.833,30,24,12.042,30,24,12.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386125,2,30,30,30,30,13.2,30,30,13.7,30,30,11.667,30,30,13.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389563,3,30,30,30,30,17,34,34,14.235,30,30,16,30,26,14.808,30,26,12.769,30,18,14.167,0,0,0,0,0,0,0,0,0,0
131395918,2,27,45,33.5,0,0,36.5,0,0,0,0,0,0,0,0,35,29.5,12.746,34.5,0,0,35,0,0,35,5.5,12,207,27,11.389,1
131398208,1,17,36,24,13,10.923,30,0,0,30,3,16,30,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380619,1,39,36,30,15,13.8,36,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354339,3,24,30,30,30,16.533,30,30,17.667,30,30,16.5,30,30,16,30,30,16.967,30,30,17.6,0,0,0,0,0,0,0,0,0,0
131380081,3,30,30,30,30,14.767,30,30,15.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335827,3,30,30,30,30,15.5,30,30,15.667,30,30,15.7,30,30,15,30,30,14.8,30,30,15.133,0,0,0,0,0,0,0,0,0,0
131386486,3,30,33,30,30,15.2,30,30,17,27,27,14.296,30,30,16.667,36,36,13.139,27,27,14.815,0,0,0,0,0,0,0,0,0,0
131395373,0,22,37,35,17,12.647,30,18,11.667,36,25,10.72,48,36,11.5,32,25,12,29,11,13.545,0,0,0,0,0,0,0,0,0,0
131389399,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379667,1,48,30,36,12,12,36,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385656,2,30,30,36,36,14.75,30,30,16.4,30,24,15.5,30,30,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383647,3,30,30,19,19,14.842,30,30,16.333,26,26,13.769,30,30,14.333,22,22,11.364,25,25,13,0,0,0,0,0,0,0,0,0,0
131388660,3,30,30,30,30,17.667,30,30,16.1,30,30,15,30,30,15.533,30,30,14.867,30,30,14.2,0,0,0,0,0,0,0,0,0,0
131385783,3,30,0,0,0,0,30,30,19.4,36,30,20,30,30,16.7,30,30,17.667,30,30,16.8,33,33,15.697,30,27,17.185,0,0,0,0
131384804,3,30,0,30,30,15.667,30,30,17.3,0,0,0,30,30,16.933,30,30,17,30,30,14.467,33,33,13.515,27,27,12.444,0,0,0,0
131387478,0,6,18,37,31,13.097,59,35,15,37,25,12.76,33,33,12.182,30,23,10.957,30,21,11.476,0,0,0,0,0,0,0,0,0,0
131388451,1,23,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387990,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392293,2,30,30,30,30,12.733,30,30,14.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379487,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394692,1,12,24,29,29,12.241,30,24,14.25,33,27,12.63,34,23,14.348,29,29,11.793,30,24,13.417,0,0,0,0,0,0,0,0,0,0
131382268,2,36,72,36,12,11,36,6,12,30,24,12.375,30,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385405,1,41,59,23,6,17,42,24,12.5,36,30,12,36,18,12.333,36,19,12.842,36,24,12.75,30,18,13.667,36,18,10.333,0,0,0,0
131394201,1,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131396718,2,12,42,18,0,0,36.5,0,0,30,12,10.5,54,0,0,30,0,0,54,0,0,34,4,13,54,0,0,329.5,64.5,11.791,1
131392132,1,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393355,0,19,36,46,20,12.8,50,26,12.769,40,31,12.484,36,30,13.4,32,19,12.632,34,28,14.536,0,0,0,0,0,0,0,0,0,0
131404006,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131405034,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385532,1,30,42,30,30,12.867,42,24,12.25,29,27,11.778,36,24,14,30,3,13,42,0,0,0,0,0,0,0,0,0,0,0,0
131380902,1,40,42,30,3,17,48,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380807,2,30,54,30,30,11.9,30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390677,2,0,24,30,30,12,36,12,11.5,35.5,35.5,13.732,36.5,12.5,12.48,30,13,12.462,30,24,11,30,11.5,12.87,30,17.5,11.743,0,0,0,0
131397936,1,5,18,23,18,11,42,24,10.25,39,33,12.182,31,12,11.5,31,0,0,75,30,12.533,33,14,10.5,35,7,10,63,32,11.281,0
111374699,3,30,21,10,5,18,30,30,16.667,30,30,14.2,15,15,15,30,30,14.133,30,15,16,30,30,13.933,30,30,14.1,0,0,0,0
111374724,3,6,0,34,29,11.931,34,34,16.676,38,34,13.471,34,30,15.333,30,22,14.136,34,30,15.5,30,30,13.233,30,26,14.346,0,0,0,0
131393623,2,35.5,30,30,24.5,11.082,30,30,12.167,30,30,11.05,30,30,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335885,3,30,30,30,30,13.867,30,30,17.333,30,30,14.6,30,30,15.667,30,30,15.067,30,30,13.567,0,0,0,0,0,0,0,0,0,0
131393848,2,30.5,41.5,30.5,19,11.579,36,17.5,10.343,32,0,0,41,16,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380105,2,36,48,30,24,12.75,30,18,12.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403014,2,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382766,3,35,30,30,30,14.633,30,30,16,30,30,13.267,30,30,14.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395606,1,34,42,33,26,12.923,39,26,13.462,52,19,11.737,34,17,12.941,29,10,15.8,30,24,11.708,0,0,0,0,0,0,0,0,0,0
131380582,2,39,48,30,18,12.333,30,24,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380515,0,41,47,30,25,11.04,30,24,12.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386163,1,35,36,36,36,13.333,36,36,12.5,36,25,13.56,36,30,14,30,18,11.833,42,24,12.75,0,0,0,0,0,0,0,0,0,0
131383824,2,18,30,36,36,12.5,36,36,12.583,36,30,10.3,36,30,11.8,30,24,10.875,30,12,11,0,0,0,0,0,0,0,0,0,0
131395490,1,32,30,26,0,0,30,0,0,26,0,0,36,0,0,26,0,0,36,0,0,26,0,0,36,0,0,0,0,0,1
131386311,2,30,30,30,30,17.6,30,30,17.15,30,30,15.917,30,30,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383584,2,48,51,30,6,13,36,9,13.667,30,30,12.8,42,30,12.6,30,30,11.8,30,18,12,0,0,0,0,0,0,0,0,0,0
131383672,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354338,3,24,30,30,30,17.533,30,30,18.667,30,30,16.433,30,30,17.5,30,30,16.9,30,30,17.067,0,0,0,0,0,0,0,0,0,0
131396869,2,33,29,47.5,0,0,23,0,0,29.5,0,0,35,6,11,35.5,0,0,35.5,6.5,11.308,0,0,0,0,0,0,0,0,0,1
131386504,1,33,34,30,30,16.533,30,30,15.2,30,18,15.5,42,42,14.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398680,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131396099,0,7,18,50,30,13.4,34,28,15.714,38,19,11.632,42,42,13.857,43,5,11,48,12,10.5,32,18,11.333,29,11,15.273,0,0,0,0
131397121,0,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387933,1,0,12,0,0,0,0,0,0,23,11,11.091,58,34,10.765,44,27,10.333,30,12,11,28,17,11.412,48,24,12,130,44,10.886,0
131380829,2,30,36,30,30,12.8,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397096,1,6,36,38,30,13.333,46,22,12.864,41,8,11,48,28,11.857,40,25,11.04,66,18,12.333,47,13,14.615,48,18,11.333,0,0,0,0
131390581,1,6,18,0,0,0,0,0,0,30,3,10,30,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384374,3,22,30,40,30,14.3,15,15,14.667,30,20,13.85,35,20,16.5,30,30,11.833,30,25,12.56,0,0,0,0,0,0,0,0,0,0
131383665,3,34,30,36,36,16.389,30,30,17.667,30,20,16.3,30,30,16.333,30,30,14.633,30,30,15.367,0,0,0,0,0,0,0,0,0,0
131396060,1,35,36,40,8,10,39,18,11.333,53,6,11,70,25,10.68,41,14,10.5,53,19,13.474,28,20,12.85,30,5,12,0,0,0,0
131398567,1,6,0,6,0,0,42,30,11.6,30,24,12.75,36,24,13,43,14,10.857,31,6,14,65,0,0,72,12,12.667,189,43,12,0
111354303,3,30,24,30,30,15.333,30,30,16.333,30,30,13.6,30,30,15.5,30,30,14.233,30,30,14.167,0,0,0,0,0,0,0,0,0,0
131379642,2,42,48,30,18,12.333,30,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380224,3,33,30,30,30,13.9,30,30,15.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386235,2,12,24,40.5,30.5,13.033,30,30,13.9,36,30,13.483,36,30,13.333,30,7.5,13.6,30,18,14.139,0,0,0,0,0,0,0,0,0,0
131389379,3,30,33,13,13,14.923,30,30,16,0,0,0,27,17,16.588,30,30,15.667,30,30,15.9,30,30,14.467,30,30,16.2,0,0,0,0
